14.12.2023, 13:36

Current Entropy: 1,44665

Resolution Recommendation: 

Entropy; type; c-index; a/p-index;resolution
0,82716; J; 1; 3; 0

Aggregated Judgement Matrix

; a1; ; a2; ; a3; ; 
c1; A; B; A; B; A; X; 
c2; A; B; A; X; A; ; 
c3; A; ; B; ; A; ; 


Aggregated Preferences

c1; ; ; c2; ; ; c3; ; ; 
1; 1; 0; 1; 1; 0; 0; 0; 1; 


Rank Acceptability Indices

; r1; r2; r3; 
a1; 0,35; 0,5; 0,15; 
a2; 0,21; 0,43; 0,36; 
a3; 0,63; 0,07; 0,3; 


Judgement Entropy Matrix

; a1; ; a2; ; a3; ; 
c1; 1,20109; 1,31725; 1,36844; 1,24; 0,82716; 1,50687; 
c2; 1,41223; 1,15894; 1,52316; 1,28067; -; ; 
c3; -; ; -; ; -; ; 


Preference Entropies

c1; ; ; c2; ; ; c3; ; ; 
1,52714; 1,32046; -; 1,32046; 1,52714; -; -; -; 1,44665; 


Current Judgement Acceptability Indices
for a0 wins

; a1; ; a2; ; a3; ; 
c1; 0,31; 0,04; 0,05; 0,3; 0,19; 0,16; 
c2; 0,32; 0,03; 0,15; 0,2; -; ; 
c3; -; ; -; ; -; ; 


for a1 wins

; a1; ; a2; ; a3; ; 
c1; 0,03; 0,18; 0,17; 0,04; 0; 0,21; 
c2; 0,09; 0,12; 0,16; 0,05; -; ; 
c3; -; ; -; ; -; ; 


for a2 wins

; a1; ; a2; ; a3; ; 
c1; 0,38; 0,25; 0,24; 0,39; 0,54; 0,09; 
c2; 0,33; 0,3; 0,28; 0,35; -; ; 
c3; -; ; -; ; -; ; 


Potential Judgement Acceptability Indices
for a0 wins

; a1; ; a2; ; a3; ; 
c1; 0,4305555555555556; 0,0851063829787234; 0,10869565217391304; 0,410958904109589; 0,2602739726027397; 0,34782608695652173; 
c2; 0,43243243243243246; 0,06666666666666667; 0,2542372881355932; 0,3333333333333333; -; ; 
c3; -; ; -; ; -; ; 


for a1 wins

; a1; ; a2; ; a3; ; 
c1; 0,041666666666666664; 0,3829787234042553; 0,3695652173913043; 0,0547945205479452; 0; 0,45652173913043476; 
c2; 0,12162162162162163; 0,26666666666666666; 0,2711864406779661; 0,08333333333333333; -; ; 
c3; -; ; -; ; -; ; 


for a2 wins

; a1; ; a2; ; a3; ; 
c1; 0,5277777777777778; 0,5319148936170213; 0,5217391304347826; 0,5342465753424658; 0,7397260273972602; 0,1956521739130435; 
c2; 0,44594594594594594; 0,6666666666666666; 0,47457627118644075; 0,5833333333333334; -; ; 
c3; -; ; -; ; -; ; 


Current Preference Acceptability Indices

; c1; ; ; c2; ; ; c3; ; ; 
a1; 0,19; 0,16; -; 0,16; 0,19; -; -; -; 0,35; 
a2; 0,14; 0,07; -; 0,07; 0,14; -; -; -; 0,21; 
a3; 0,28; 0,35; -; 0,35; 0,28; -; -; -; 0,63; 


Potential Preference Acceptability Indices

; c1; ; ; c2; ; ; c3; ; ; 
a1; 0,3114754098360656; 0,27586206896551724; -; 0,27586206896551724; 0,3114754098360656; -; -; -; 0,29411764705882354; 
a2; 0,2295081967213115; 0,12068965517241381; -; 0,12068965517241381; 0,2295081967213115; -; -; -; 0,17647058823529413; 
a3; 0,459016393442623; 0,603448275862069; -; 0,603448275862069; 0,459016393442623; -; -; -; 0,5294117647058824; 


